ID,Play Frequency,Time Since Played,Latency,Infractions,Skill Level
Player 659,17,23,99,0,59
Player 576,14,22,198,1,22
Player 220,12,20,99,1,49
Player 140,0,19,1,0,69
Player 469,22,14,148,1,13
Player 765,23,3,21,0,2
Player 203,6,16,170,2,85
Player 666,17,16,9,1,4
Player 938,11,4,142,3,97
Player 751,2,5,186,0,35
Player 132,13,10,113,3,75
Player 11,14,2,7,2,85
Player 200,1,13,185,2,68
Player 225,8,14,33,2,18
Player 129,9,23,15,4,18
Player 634,16,24,19,4,73
Player 43,13,19,119,0,49
Player 350,14,6,156,1,22
Player 697,13,24,167,1,5
Player 353,9,1,146,3,80
Player 504,15,1,20,0,31
Player 114,12,9,81,4,90
Player 270,11,15,185,4,89
Player 718,2,4,36,2,17
Player 747,4,14,119,5,90
Player 425,13,20,95,4,38
Player 710,21,8,70,5,96
Player 277,8,11,125,1,75
Player 627,16,7,196,4,71
Player 459,20,5,162,2,51
Player 190,19,16,97,0,13
Player 352,0,0,189,2,62
Player 142,19,2,78,5,44
Player 506,23,3,47,5,95
Player 698,15,21,45,0,73
Player 660,21,1,52,3,91
Player 887,24,0,142,5,68
Player 358,19,20,101,3,96
Player 350,14,6,156,1,22
Player 961,24,13,186,1,67
Player 267,4,11,195,2,98
Player 419,6,22,74,4,13
Player 267,4,11,195,2,98
Player 26,16,9,33,2,40
Player 324,8,4,123,5,65
Player 542,3,12,32,0,72
Player 908,19,15,96,0,21
Player 122,19,5,181,3,98
Player 397,3,0,94,4,71
Player 626,10,4,191,0,88
Player 865,6,20,22,1,58
Player 4,0,24,136,3,4
Player 679,14,10,52,2,34
Player 43,13,19,119,0,49
Player 774,1,19,145,3,52
Player 812,2,4,158,0,25
Player 590,12,4,14,3,64
Player 331,24,7,182,5,16
Player 617,3,0,134,3,48
Player 538,3,18,152,5,51
Player 710,21,8,70,5,96
Player 700,9,18,84,1,52
Player 502,21,5,62,3,70
Player 576,14,22,198,1,22
Player 683,7,19,111,5,14
Player 180,15,9,182,2,100
Player 645,8,24,28,5,91
Player 657,10,16,126,0,61
Player 494,0,18,53,2,21
Player 279,4,19,109,0,47
Player 358,19,20,101,3,96
Player 948,1,2,98,5,38
Player 771,23,9,108,0,6
Player 923,17,14,95,0,53
Player 919,7,8,188,3,34
Player 210,17,22,19,5,26
Player 643,10,15,72,4,8
Player 315,24,8,117,5,44
Player 330,24,15,171,0,37
Player 224,22,20,131,1,76
Player 939,7,23,67,5,42
Player 26,16,9,33,2,40
Player 230,13,4,68,3,82
Player 118,14,8,12,2,82
Player 118,14,8,12,2,82
Player 853,17,11,59,1,52
Player 186,7,11,166,0,4
Player 15,1,15,99,3,58
Player 193,18,8,47,3,11
Player 193,18,8,47,3,11
Player 535,5,15,75,1,56
Player 258,9,10,198,5,82
Player 307,20,6,12,1,19
Player 997,11,22,35,0,87
Player 857,1,24,7,2,70
Player 84,11,13,2,3,6
Player 162,1,17,54,2,96
Player 313,19,21,16,3,9
Player 207,4,5,148,1,13
Player 244,2,6,113,1,46
Player 885,22,10,156,1,52
Player 127,3,11,151,4,60
Player 472,5,9,90,1,25
Player 135,14,15,187,5,96
Player 221,2,10,193,3,36
Player 714,2,1,66,0,63
Player 481,2,21,95,5,26
Player 609,23,8,97,3,74
Player 219,17,10,97,1,38
Player 253,15,7,126,1,71
Player 973,16,1,29,5,73
Player 617,3,0,134,3,48
Player 268,17,11,89,0,44
Player 365,10,18,188,3,87
Player 306,8,2,115,0,49
Player 83,7,9,58,3,30
Player 45,0,16,183,2,70
Player 544,2,2,12,5,64
Player 520,2,10,29,4,84
Player 922,10,8,90,3,36
Player 212,1,16,141,0,35
Player 66,22,15,122,1,67
Player 955,0,15,124,5,80
Player 478,6,20,9,2,100
Player 261,6,8,53,1,3
Player 403,5,13,87,4,95
Player 149,15,1,126,0,94
Player 815,10,9,155,2,55
Player 316,6,7,156,2,59
Player 713,23,5,47,5,53
Player 128,7,19,30,0,24
Player 99,0,15,199,3,5
Player 631,18,17,50,3,24
Player 642,12,14,96,0,24
Player 102,17,23,98,5,6
Player 845,13,11,111,0,53
Player 241,1,4,49,1,33
Player 562,18,1,4,4,52
Player 334,21,15,167,3,35
Player 336,14,13,109,5,50
Player 171,9,18,131,0,1
Player 765,23,3,21,0,2
Player 363,4,8,54,3,94
Player 4,0,24,136,3,4
Player 227,22,4,181,0,66
Player 936,22,11,17,5,89
Player 107,21,8,101,3,55
Player 73,13,17,36,3,45
Player 664,1,17,54,4,65
Player 776,12,1,42,2,80
Player 987,9,4,112,5,3
Player 612,20,12,108,1,15
Player 217,21,23,110,1,61
Player 621,1,21,71,0,78
Player 512,15,12,41,2,84
Player 358,19,20,101,3,96
Player 970,5,13,109,2,77
Player 448,6,6,189,2,57
Player 253,15,7,126,1,71
Player 648,19,12,65,3,19
Player 488,24,5,113,2,76
Player 461,1,22,20,2,34
Player 623,20,1,103,3,23
Player 747,4,14,119,5,90
Player 225,8,14,33,2,18
Player 108,22,0,17,5,81
Player 215,13,8,182,5,76
Player 755,1,0,161,5,4
Player 488,24,5,113,2,76
Player 270,11,15,185,4,89
Player 866,18,24,34,2,86
Player 371,3,3,71,0,0
Player 206,6,9,59,1,9
Player 386,23,11,48,0,57
Player 876,1,18,199,2,70
Player 784,1,17,145,0,92
Player 492,8,19,132,3,7
Player 770,8,13,81,5,90
Player 940,24,9,82,4,53
Player 691,7,14,102,1,24
Player 142,19,2,78,5,44
Player 702,0,23,73,1,0
Player 706,3,12,78,4,31
Player 53,16,1,50,4,31
Player 637,9,18,114,2,79
Player 485,19,18,103,0,30
Player 650,11,7,195,0,41
Player 485,19,18,103,0,30
Player 9,6,3,198,3,42
Player 599,15,24,52,0,43
Player 24,20,18,93,3,89
Player 502,21,5,62,3,70
Player 839,11,22,152,1,9
Player 614,10,6,170,1,39
Player 676,12,12,37,4,90
Player 15,1,15,99,3,58
Player 614,10,6,170,1,39
Player 588,22,4,143,1,84
Player 413,2,7,90,4,14
Player 731,18,2,4,3,40
Player 789,10,1,12,5,68
Player 670,8,2,183,1,73
Player 683,7,19,111,5,14
Player 482,17,5,35,5,86
Player 783,18,21,123,1,95
Player 38,10,19,140,4,26
Player 3,21,6,108,1,12
Player 287,21,21,102,0,12
Player 297,8,18,133,5,30
Player 150,4,11,50,5,51
Player 992,21,13,101,1,25
Player 255,18,18,115,2,92
Player 593,24,5,22,5,23
Player 847,4,13,126,5,43
Player 208,3,22,32,0,96
Player 100,4,3,90,5,19
Player 104,17,16,25,2,21
Player 965,10,16,174,5,42
Player 677,12,3,11,2,75
Player 131,23,12,157,0,66
Player 24,20,18,93,3,89
Player 917,5,20,68,1,46
Player 747,4,14,119,5,90
Player 131,23,12,157,0,66
Player 31,14,1,141,2,95
Player 759,23,17,175,1,21
Player 987,9,4,112,5,3
Player 162,1,17,54,2,96
Player 104,17,16,25,2,21
Player 635,11,6,149,4,13
Player 465,8,16,141,2,95
Player 648,19,12,65,3,19
Player 295,4,24,178,1,92
Player 596,22,4,6,3,13
Player 525,18,19,65,1,60
Player 397,3,0,94,4,71
Player 647,20,2,131,1,45
Player 219,17,10,97,1,38
Player 553,6,22,13,5,52
Player 749,18,22,122,1,7
Player 529,11,2,70,3,35
Player 403,5,13,87,4,95
Player 815,10,9,155,2,55
Player 440,6,9,23,4,61
Player 343,12,4,21,5,61
Player 848,5,17,71,0,60
Player 131,23,12,157,0,66
Player 311,23,0,34,0,67
Player 353,9,1,146,3,80
Player 436,15,20,59,1,18
Player 194,12,12,115,4,73
Player 230,13,4,68,3,82
Player 584,2,21,59,5,28
Player 132,13,10,113,3,75
Player 860,0,19,20,4,84
Player 443,11,13,120,1,26
Player 571,3,23,146,3,85
Player 852,22,22,66,5,26
Player 214,16,23,51,5,26
Player 994,8,7,0,3,40
Player 690,24,18,91,4,90
Player 773,15,21,162,4,75
Player 526,3,15,74,2,22
Player 748,2,20,70,0,41
Player 702,0,23,73,1,0
Player 567,21,12,38,0,96
Player 310,17,7,133,4,28
Player 87,12,2,74,4,39
Player 114,12,9,81,4,90
Player 195,14,17,95,1,19
Player 591,8,23,173,5,37
Player 659,17,23,99,0,59
Player 825,6,16,19,2,38
Player 995,18,15,97,3,30
Player 937,10,5,56,1,31
Player 78,6,16,158,5,7
Player 320,11,7,71,3,4
Player 443,11,13,120,1,26
Player 590,12,4,14,3,64
Player 7,7,11,47,0,8
Player 76,2,1,72,3,43
Player 626,10,4,191,0,88
Player 306,8,2,115,0,49
Player 984,10,22,53,3,14
Player 25,15,8,176,2,8
Player 592,23,8,25,0,54
Player 842,1,11,172,0,70
Player 187,20,12,45,1,25
Player 113,2,0,128,3,17
Player 81,21,7,116,4,58
Player 23,10,2,96,0,16
Player 763,2,24,28,5,100
Player 483,6,24,158,2,83
Player 220,12,20,99,1,49
Player 878,19,12,62,3,22
Player 88,6,23,135,0,36
Player 813,15,22,148,1,64
Player 680,18,24,135,2,53
Player 224,22,20,131,1,76
Player 473,9,16,137,1,93
Player 879,1,7,127,3,34
Player 980,1,18,4,2,25
Player 459,20,5,162,2,51
Player 146,3,15,55,5,60
Player 807,24,12,13,4,7
Player 172,6,5,81,1,59
Player 703,13,14,101,2,23
Player 795,23,17,23,5,6
Player 691,7,14,102,1,24
Player 279,4,19,109,0,47
Player 285,14,11,62,1,100
Player 909,12,16,129,5,84
Player 861,17,10,63,1,7
Player 857,1,24,7,2,70
Player 127,3,11,151,4,60
Player 656,19,2,4,0,21
Player 930,13,10,72,5,7
Player 140,0,19,1,0,69
Player 731,18,2,4,3,40
Player 23,10,2,96,0,16
Player 734,13,19,128,4,21
Player 699,0,15,87,2,82
Player 571,3,23,146,3,85
Player 293,8,9,38,4,19
Player 992,21,13,101,1,25
Player 450,24,21,167,3,86
Player 456,10,20,152,3,9
Player 226,7,22,115,3,29
Player 918,11,15,22,2,64
Player 131,23,12,157,0,66
Player 895,20,11,198,2,32
Player 399,3,18,109,0,79
Player 189,21,8,91,5,42
Player 219,17,10,97,1,38
Player 854,13,9,188,3,58
Player 84,11,13,2,3,6
Player 758,10,16,51,3,90
Player 709,5,7,158,4,45
Player 90,16,17,131,1,59
Player 333,15,5,194,0,57
Player 320,11,7,71,3,4
Player 555,11,5,114,2,72
Player 586,21,17,24,0,49
Player 745,16,20,64,5,21
Player 361,13,0,104,2,97
Player 193,18,8,47,3,11
Player 388,10,24,39,5,57
